Date,HO
2022-07-19,3.626800060272217
2022-07-20,3.604300022125244
2022-07-21,3.5903000831604004
2022-07-22,3.4556000232696533
2022-07-25,3.5165998935699463
2022-07-26,3.583899974822998
2022-07-27,3.7172999382019043
2022-07-28,3.686300039291382
2022-07-29,3.6247000694274902
2022-08-01,3.440000057220459
2022-08-02,3.3803999423980713
2022-08-03,3.414799928665161
2022-08-04,3.3371999263763428
2022-08-05,3.21589994430542
2022-08-08,3.1791000366210938
2022-08-09,3.3338000774383545
2022-08-10,3.4103000164031982
2022-08-11,3.4839999675750732
2022-08-12,3.5178000926971436
2022-08-15,3.4402999877929688
2022-08-16,3.4802000522613525
2022-08-17,3.6173999309539795
2022-08-18,3.6496999263763428
2022-08-19,3.700500011444092
2022-08-22,3.77620005607605
2022-08-23,3.841900110244751
2022-08-24,4.013199806213379
2022-08-25,3.9491000175476074
2022-08-26,4.007599830627441
2022-08-29,3.909899950027466
2022-08-30,3.8171000480651855
2022-08-31,3.715399980545044
2022-09-01,3.561199903488159
2022-09-02,3.578000068664551
2022-09-06,3.5738000869750977
2022-09-07,3.5859999656677246
2022-09-08,3.54010009765625
2022-09-09,3.578700065612793
2022-09-12,3.603100061416626
2022-09-13,3.541300058364868
2022-09-14,3.3789000511169434
2022-09-15,3.205199956893921
2022-09-16,3.172499895095825
2022-09-19,3.310800075531006
2022-09-20,3.3722000122070312
2022-09-21,3.3338000774383545
2022-09-22,3.4114999771118164
2022-09-23,3.2370998859405518
2022-09-26,3.1291000843048096
2022-09-27,3.2599000930786133
2022-09-28,3.449399948120117
2022-09-29,3.414599895477295
2022-09-30,3.36899995803833
2022-10-03,3.3691000938415527
2022-10-04,3.535799980163574
2022-10-05,3.6868999004364014
2022-10-06,3.8649001121520996
2022-10-07,4.018700122833252
2022-10-10,3.9147000312805176
2022-10-11,3.930799961090088
2022-10-12,3.932800054550171
2022-10-13,4.094799995422363
2022-10-14,3.9802000522613525
2022-10-17,4.08519983291626
2022-10-18,3.993499994277954
2022-10-19,3.9042999744415283
2022-10-20,3.7567999362945557
2022-10-21,3.8322999477386475
2022-10-24,3.920099973678589
2022-10-25,3.9672000408172607
2022-10-26,4.120100021362305
2022-10-27,4.333899974822998
2022-10-28,4.549799919128418
2022-10-31,4.190899848937988
2022-11-01,3.6210999488830566
2022-11-02,3.6774001121520996
2022-11-03,3.865299940109253
2022-11-04,3.914799928665161
2022-11-07,3.781100034713745
2022-11-08,3.770699977874756
2022-11-09,3.6563000679016113
2022-11-10,3.5694000720977783
2022-11-11,3.555299997329712
2022-11-14,3.5439999103546143
2022-11-15,3.6412999629974365
2022-11-16,3.613600015640259
2022-11-17,3.5248000621795654
2022-11-18,3.5181000232696533
2022-11-21,3.497299909591675
2022-11-22,3.471299886703491
2022-11-23,3.359299898147583
2022-11-25,3.2390999794006348
2022-11-28,3.215399980545044
2022-11-29,3.2959001064300537
2022-11-30,3.3629000186920166
2022-12-01,3.262399911880493
2022-12-02,3.1684999465942383
2022-12-05,2.999799966812134
2022-12-06,2.9154999256134033
2022-12-07,2.7804999351501465
2022-12-08,2.8798000812530518
2022-12-09,2.7936999797821045
2022-12-12,2.9684998989105225
2022-12-13,3.0922000408172607
2022-12-14,3.2767999172210693
2022-12-15,3.283400058746338
2022-12-16,3.1198999881744385
2022-12-19,3.053499937057495
2022-12-20,3.0589001178741455
2022-12-21,3.1394999027252197
2022-12-22,3.1314001083374023
2022-12-23,3.2660999298095703
2022-12-27,3.3536999225616455
2022-12-28,3.3777999877929688
2022-12-29,3.312999963760376
2022-12-30,3.3622000217437744
2023-01-03,3.0864999294281006
2023-01-04,2.97189998626709
2023-01-05,2.9723000526428223
2023-01-06,3.004499912261963
2023-01-09,3.0360000133514404
2023-01-10,3.135699987411499
2023-01-11,3.217900037765503
2023-01-12,3.2190001010894775
2023-01-13,3.2558999061584473
2023-01-17,3.250999927520752
2023-01-18,3.263000011444092
2023-01-19,3.3759000301361084
2023-01-20,3.4667999744415283
2023-01-23,3.5508999824523926
2023-01-24,3.4272000789642334
2023-01-25,3.361299991607666
2023-01-26,3.3965001106262207
2023-01-27,3.265500068664551
2023-01-30,3.11080002784729
2023-01-31,3.182300090789795
2023-02-01,2.9511001110076904
2023-02-02,2.896699905395508
2023-02-03,2.7753000259399414
2023-02-06,2.768699884414673
2023-02-07,2.904400110244751
2023-02-08,2.8933000564575195
2023-02-09,2.8153998851776123
2023-02-10,2.8645999431610107
2023-02-13,2.9056999683380127
2023-02-14,2.9400999546051025
2023-02-15,2.844399929046631
2023-02-16,2.810800075531006
2023-02-17,2.712100028991699
2023-02-21,2.7918999195098877
2023-02-22,2.7147998809814453
2023-02-23,2.7081000804901123
2023-02-24,2.7962000370025635
2023-02-27,2.8197999000549316
2023-02-28,2.8208999633789062
2023-03-01,2.873800039291382
2023-03-02,2.8661999702453613
2023-03-03,2.913100004196167
2023-03-06,2.8866000175476074
2023-03-07,2.797499895095825
2023-03-08,2.7418999671936035
2023-03-09,2.6689000129699707
2023-03-10,2.772900104522705
2023-03-13,2.7614998817443848
2023-03-14,2.714400053024292
2023-03-15,2.6048998832702637
2023-03-16,2.6435000896453857
2023-03-17,2.6786999702453613
2023-03-20,2.6870999336242676
2023-03-21,2.690200090408325
2023-03-22,2.740299940109253
2023-03-23,2.6847000122070312
2023-03-24,2.695199966430664
2023-03-27,2.770400047302246
2023-03-28,2.7695999145507812
2023-03-29,2.658099889755249
2023-03-30,2.623699903488159
2023-03-31,2.676300048828125
2023-04-03,2.662600040435791
2023-04-04,2.6666998863220215
2023-04-05,2.7309999465942383
2023-04-06,2.6605000495910645
2023-04-10,2.6814000606536865
2023-04-11,2.6682000160217285
2023-04-12,2.7030999660491943
2023-04-13,2.672800064086914
2023-04-14,2.63919997215271
2023-04-17,2.6147000789642334
2023-04-18,2.599900007247925
2023-04-19,2.5576999187469482
2023-04-20,2.4948999881744385
2023-04-21,2.488600015640259
2023-04-24,2.5309998989105225
2023-04-25,2.4511001110076904
2023-04-26,2.372999906539917
2023-04-27,2.3541998863220215
2023-04-28,2.378700017929077
2023-05-01,2.3822999000549316
2023-05-02,2.2892000675201416
2023-05-03,2.232300043106079
2023-05-04,2.2386999130249023
2023-05-05,2.31469988822937
2023-05-08,2.377700090408325
2023-05-09,2.390199899673462
2023-05-10,2.393399953842163
2023-05-11,2.3494999408721924
2023-05-12,2.305500030517578
2023-05-15,2.378000020980835
2023-05-16,2.3638999462127686
2023-05-17,2.422600030899048
2023-05-18,2.402600049972534
2023-05-19,2.3622000217437744
2023-05-22,2.3664000034332275
2023-05-23,2.3617000579833984
2023-05-24,2.4137001037597656
2023-05-25,2.3461999893188477
2023-05-26,2.36929988861084
2023-05-30,2.2808001041412354
2023-05-31,2.2595999240875244
2023-06-01,2.31469988822937
2023-06-02,2.3568999767303467
2023-06-05,2.377500057220459
2023-06-06,2.367799997329712
2023-06-07,2.4017999172210693
2023-06-08,2.3898000717163086
2023-06-09,2.3610000610351562
2023-06-12,2.3090999126434326
2023-06-13,2.3954999446868896
2023-06-14,2.3577001094818115
2023-06-15,2.479599952697754
2023-06-16,2.5513999462127686
2023-06-20,2.475399971008301
2023-06-21,2.564199924468994
2023-06-22,2.4655001163482666
2023-06-23,2.407099962234497
2023-06-26,2.438800096511841
2023-06-27,2.3989999294281006
2023-06-28,2.4066998958587646
2023-06-29,2.415600061416626
2023-06-30,2.448199987411499
2023-07-03,2.3773000240325928
2023-07-05,2.493299961090088
2023-07-06,2.4793999195098877
2023-07-07,2.5590999126434326
2023-07-10,2.5532000064849854
2023-07-11,2.583699941635132
2023-07-12,2.599600076675415
2023-07-13,2.6103999614715576
2023-07-14,2.597899913787842
2023-07-17,2.564199924468994
2023-07-18,2.599400043487549
2023-07-19,2.6417999267578125
2023-07-20,2.664400100708008
2023-07-21,2.745699882507324
2023-07-24,2.7704999446868896
2023-07-25,2.777600049972534
2023-07-26,2.842900037765503
2023-07-27,2.9168999195098877
2023-07-28,2.9586000442504883
2023-07-31,2.9909000396728516
2023-08-01,3.023400068283081
2023-08-02,3.004300117492676
2023-08-03,3.074899911880493
2023-08-04,3.0622000694274902
2023-08-07,3.015500068664551
2023-08-08,3.085599899291992
2023-08-09,3.2070000171661377
2023-08-10,3.1533000469207764
2023-08-11,3.121500015258789
2023-08-14,3.0882999897003174
2023-08-15,3.0280001163482666
2023-08-16,3.020900011062622
2023-08-17,3.0938000679016113
2023-08-18,3.1596999168395996
2023-08-21,3.1161999702453613
2023-08-22,3.1387999057769775
2023-08-23,3.1291000843048096
2023-08-24,3.156399965286255
2023-08-25,3.307499885559082
2023-08-28,3.203700065612793
2023-08-29,3.2095000743865967
2023-08-30,3.0961999893188477
2023-08-31,3.1426000595092773
2023-09-01,3.1050000190734863
2023-09-05,3.219599962234497
2023-09-06,3.192699909210205
2023-09-07,3.2123000621795654
2023-09-08,3.299099922180176
2023-09-11,3.3622000217437744
2023-09-12,3.3282999992370605
2023-09-13,3.4354000091552734
2023-09-14,3.4814999103546143
2023-09-15,3.3833999633789062
2023-09-18,3.288300037384033
2023-09-19,3.3738999366760254
2023-09-20,3.3268001079559326
2023-09-21,3.368000030517578
2023-09-22,3.3062000274658203
2023-09-25,3.262200117111206
2023-09-26,3.22379994392395
2023-09-27,3.31469988822937
2023-09-28,3.318000078201294
2023-09-29,3.3622000217437744
2023-10-02,3.2225000858306885
2023-10-03,3.1953999996185303
2023-10-04,3.0178000926971436
2023-10-05,2.8687000274658203
2023-10-06,2.9007999897003174
2023-10-09,2.966599941253662
2023-10-10,3.0201001167297363
2023-10-11,2.998500108718872
2023-10-12,3.0448999404907227
2023-10-13,3.211699962615967
2023-10-16,3.149199962615967
2023-10-17,3.1767001152038574
2023-10-18,3.1393001079559326
2023-10-19,3.1730000972747803
2023-10-20,3.156599998474121
2023-10-23,3.0954999923706055
2023-10-24,3.0448999404907227
2023-10-25,3.0304999351501465
2023-10-26,3.0439000129699707
2023-10-27,3.0518999099731445
2023-10-30,2.9663000106811523
2023-10-31,2.990999937057495
2023-11-01,2.9614999294281006
2023-11-02,3.0255000591278076
2023-11-03,2.923799991607666
2023-11-06,2.952399969100952
2023-11-07,2.838399887084961
2023-11-08,2.7492001056671143
2023-11-09,2.719099998474121
2023-11-10,2.7430999279022217
2023-11-13,2.8392999172210693
2023-11-14,2.837100028991699
2023-11-15,2.8687000274658203
2023-11-16,2.750200033187866
2023-11-17,2.7725000381469727
2023-11-20,2.8494999408721924
2023-11-21,2.9249000549316406
2023-11-22,2.8891000747680664
2023-11-23,2.8712000846862793
2023-11-24,2.835700035095215
2023-11-27,2.837899923324585
2023-11-28,2.9070000648498535
2023-11-29,2.8884999752044678
2023-11-30,2.8304998874664307
2023-12-01,2.6614999771118164
2023-12-04,2.6596999168395996
2023-12-05,2.6410999298095703
2023-12-06,2.576200008392334
2023-12-07,2.5492000579833984
2023-12-08,2.5810000896453857
2023-12-11,2.6087000370025635
2023-12-12,2.5074000358581543
2023-12-13,2.548099994659424
2023-12-14,2.5913000106811523
2023-12-15,2.620800018310547
2023-12-18,2.672800064086914
2023-12-19,2.7167999744415283
2023-12-20,2.7084999084472656
2023-12-21,2.6967999935150146
2023-12-22,2.6612000465393066
2023-12-26,2.668800115585327
2023-12-27,2.6238999366760254
2023-12-28,2.556299924850464
2023-12-29,2.553100109100342
2024-01-02,2.5257999897003174
2024-01-03,2.6043999195098877
2024-01-04,2.588399887084961
2024-01-05,2.6085000038146973
2024-01-08,2.576900005340576
2024-01-09,2.650399923324585
2024-01-10,2.600600004196167
2024-01-11,2.673799991607666
2024-01-12,2.669300079345703
2024-01-16,2.660599946975708
2024-01-17,2.653599977493286
2024-01-18,2.6935999393463135
2024-01-19,2.662100076675415
2024-01-22,2.69350004196167
2024-01-23,2.6912999153137207
2024-01-24,2.68179988861084
2024-01-25,2.7953999042510986
2024-01-26,2.843400001525879
2024-01-29,2.833899974822998
2024-01-30,2.80679988861084
2024-01-31,2.808199882507324
2024-02-01,2.712899923324585
2024-02-02,2.6600000858306885
2024-02-05,2.7248001098632812
2024-02-06,2.7427000999450684
2024-02-07,2.815200090408325
2024-02-08,2.8907999992370605
2024-02-09,2.964200019836426
2024-02-12,2.919600009918213
2024-02-13,2.895900011062622
2024-02-14,2.8101000785827637
2024-02-15,2.823699951171875
2024-02-16,2.8066000938415527
2024-02-20,2.7314999103546143
2024-02-21,2.705199956893921
2024-02-22,2.752000093460083
2024-02-23,2.68969988822937
2024-02-26,2.762700080871582
2024-02-27,2.746000051498413
2024-02-28,2.6582999229431152
2024-02-29,2.683799982070923
2024-03-01,2.704200029373169
2024-03-04,2.647200107574463
2024-03-05,2.6064999103546143
2024-03-06,2.663300037384033
2024-03-07,2.694700002670288
2024-03-08,2.640899896621704
2024-03-11,2.6517999172210693
2024-03-12,2.616499900817871
2024-03-13,2.6851000785827637
2024-03-14,2.7088000774383545
2024-03-15,2.7269999980926514
2024-03-18,2.7881999015808105
2024-03-19,2.760699987411499
2024-03-20,2.69569993019104
2024-03-21,2.668800115585327
2024-03-22,2.65339994430542
2024-03-25,2.6786000728607178
2024-03-26,2.621799945831299
2024-03-27,2.598599910736084
2024-03-28,2.615600109100342
2024-04-01,2.6270999908447266
2024-04-02,2.711899995803833
2024-04-03,2.7323999404907227
2024-04-04,2.741300106048584
2024-04-05,2.7730000019073486
2024-04-08,2.7286999225616455
2024-04-09,2.677000045776367
2024-04-10,2.7076001167297363
2024-04-11,2.6598000526428223
2024-04-12,2.6851000785827637
2024-04-15,2.6542000770568848
2024-04-16,2.6512999534606934
2024-04-17,2.574700117111206
2024-04-18,2.533900022506714
2024-04-19,2.541300058364868
2024-04-22,2.5604000091552734
2024-04-23,2.579200029373169
2024-04-24,2.5499000549316406
2024-04-25,2.5504000186920166
2024-04-26,2.5481998920440674
2024-04-29,2.5313000679016113
2024-04-30,2.513400077819824
2024-05-01,2.451900005340576
2024-05-02,2.4430999755859375
2024-05-03,2.4433999061584473
2024-05-06,2.461400032043457
2024-05-07,2.46560001373291
2024-05-08,2.476099967956543
2024-05-09,2.47760009765625
2024-05-10,2.4344000816345215
2024-05-13,2.436800003051758
2024-05-14,2.4200000762939453
2024-05-15,2.423099994659424
2024-05-16,2.443700075149536
2024-05-17,2.486299991607666
2024-05-20,2.4870998859405518
2024-05-21,2.4623000621795654
2024-05-22,2.43179988861084
2024-05-23,2.411799907684326
2024-05-24,2.413599967956543
2024-05-28,2.4649999141693115
2024-05-29,2.437000036239624
2024-05-30,2.3694000244140625
2024-05-31,2.363600015640259
2024-06-03,2.2962000370025635
2024-06-04,2.285900115966797
2024-06-05,2.301100015640259
2024-06-06,2.357599973678589
2024-06-07,2.3517000675201416
2024-06-10,2.4147000312805176
2024-06-11,2.421299934387207
2024-06-12,2.4407999515533447
2024-06-13,2.486799955368042
2024-06-14,2.470599889755249
2024-06-17,2.4825000762939453
2024-06-18,2.5208001136779785
2024-06-20,2.5244998931884766
2024-06-21,2.491499900817871
2024-06-24,2.521399974822998
2024-06-25,2.509399890899658
2024-06-26,2.5374999046325684
2024-06-27,2.547600030899048
2024-06-28,2.516900062561035
2024-07-01,2.6147000789642334
2024-07-02,2.629699945449829
2024-07-03,2.6342999935150146
2024-07-05,2.602400064468384
2024-07-08,2.5790998935699463
2024-07-09,2.5236001014709473
2024-07-10,2.518399953842163
2024-07-11,2.518199920654297
2024-07-12,2.5095999240875244
2024-07-15,2.5136001110076904
2024-07-16,2.4688000679016113
2024-07-17,2.49399995803833
2024-07-18,2.486799955368042
2024-07-19,2.419100046157837
2024-07-22,2.434799909591675
2024-07-23,2.409899950027466
2024-07-24,2.452399969100952
2024-07-25,2.4711999893188477
2024-07-26,2.4196999073028564
2024-07-29,2.375
2024-07-30,2.3368000984191895
2024-07-31,2.4154999256134033
2024-08-01,2.406399965286255
2024-08-02,2.31850004196167
2024-08-05,2.2985999584198
2024-08-06,2.295799970626831
2024-08-07,2.355600118637085
2024-08-08,2.357800006866455
2024-08-09,2.3396999835968018
2024-08-12,2.4065001010894775
2024-08-13,2.38919997215271
2024-08-14,2.3682000637054443
2024-08-15,2.3778998851776123
2024-08-16,2.328700065612793
2024-08-19,2.2634999752044678
2024-08-20,2.263200044631958
2024-08-21,2.2497000694274902
2024-08-22,2.2634999752044678
2024-08-23,2.2997000217437744
2024-08-26,2.3480000495910645
2024-08-27,2.2862000465393066
2024-08-28,2.229099988937378
2024-08-29,2.2839999198913574
2024-08-30,2.251499891281128
2024-09-03,2.2060000896453857
2024-09-04,2.1575000286102295
2024-09-05,2.1689000129699707
2024-09-06,2.115000009536743
2024-09-09,2.139400005340576
2024-09-10,2.058000087738037
2024-09-11,2.0917000770568848
2024-09-12,2.118799924850464
2024-09-13,2.0843000411987305
2024-09-16,2.0968000888824463
2024-09-17,2.136699914932251
2024-09-18,2.1475000381469727
2024-09-19,2.171999931335449
2024-09-20,2.1614999771118164
2024-09-23,2.1451001167297363
2024-09-24,2.180500030517578
2024-09-25,2.1602001190185547
2024-09-26,2.1361000537872314
2024-09-27,2.132699966430664
2024-09-30,2.1317999362945557
2024-10-01,2.1742000579833984
2024-10-02,2.1821000576019287
2024-10-03,2.2946999073028564
2024-10-04,2.312700033187866
2024-10-07,2.396199941635132
2024-10-08,2.2971999645233154
2024-10-09,2.276900053024292
2024-10-10,2.3508999347686768
2024-10-11,2.343899965286255
2024-10-14,2.274199962615967
2024-10-15,2.187700033187866
2024-10-16,2.1747000217437744
2024-10-17,2.194499969482422
2024-10-18,2.1521999835968018
2024-10-21,2.183300018310547
2024-10-22,2.236999988555908
2024-10-23,2.22160005569458
2024-10-24,2.2023000717163086
2024-10-25,2.238100051879883
2024-10-28,2.1285998821258545
2024-10-29,2.133699893951416
2024-10-30,2.1875998973846436
2024-10-31,2.2195000648498535
2024-11-01,2.2342000007629395
2024-11-04,2.28410005569458
2024-11-05,2.3041999340057373
2024-11-06,2.2699999809265137
2024-11-07,2.286400079727173
2024-11-08,2.2388999462127686
2024-11-11,2.1975998878479004
2024-11-12,2.2107999324798584
2024-11-13,2.2193000316619873
2024-11-14,2.2123000621795654
2024-11-15,2.1709001064300537
2024-11-18,2.2513999938964844
2024-11-19,2.2402000427246094
2024-11-20,2.226300001144409
2024-11-21,2.274399995803833
2024-11-22,2.274899959564209
2024-11-25,2.235300064086914
2024-11-26,2.2404000759124756
2024-11-27,2.2035999298095703
2024-11-29,2.193000078201294
2024-12-02,2.1777000427246094
2024-12-03,2.2177000045776367
2024-12-04,2.1673998832702637
2024-12-05,2.1556999683380127
2024-12-06,2.1326000690460205
2024-12-09,2.183500051498413
2024-12-10,2.1861000061035156
2024-12-11,2.223299980163574
2024-12-12,2.236599922180176
2024-12-13,2.2699999809265137
2024-12-16,2.2639999389648438
2024-12-17,2.2279000282287598
2024-12-18,2.255000114440918
2024-12-19,2.2376999855041504
2024-12-20,2.2316999435424805
2024-12-23,2.226300001144409
2024-12-24,2.2214999198913574
2024-12-26,2.2053000926971436
2024-12-27,2.244800090789795
2024-12-30,2.299499988555908
