Date,RBOB
2022-07-19,3.307499885559082
2022-07-20,3.275399923324585
2022-07-21,3.1494998931884766
2022-07-22,3.2228000164031982
2022-07-25,3.381999969482422
2022-07-26,3.3550000190734863
2022-07-27,3.428800106048584
2022-07-28,3.464600086212158
2022-07-29,3.488100051879883
2022-08-01,2.9981000423431396
2022-08-02,3.0566999912261963
2022-08-03,2.9121999740600586
2022-08-04,2.7934999465942383
2022-08-05,2.855600118637085
2022-08-08,2.886199951171875
2022-08-09,2.960200071334839
2022-08-10,3.0703001022338867
2022-08-11,3.071500062942505
2022-08-12,3.0460000038146973
2022-08-15,2.95169997215271
2022-08-16,2.900700092315674
2022-08-17,2.934499979019165
2022-08-18,3.026099920272827
2022-08-19,3.0174999237060547
2022-08-22,2.891200065612793
2022-08-23,2.933000087738037
2022-08-24,2.8006999492645264
2022-08-25,2.8120999336242676
2022-08-26,2.851300001144409
2022-08-29,2.8775999546051025
2022-08-30,2.6944000720977783
2022-08-31,2.6059000492095947
2022-09-01,2.3852999210357666
2022-09-02,2.463599920272827
2022-09-06,2.4158999919891357
2022-09-07,2.3076999187469482
2022-09-08,2.346100091934204
2022-09-09,2.4330999851226807
2022-09-12,2.4447999000549316
2022-09-13,2.4804000854492188
2022-09-14,2.5244998931884766
2022-09-15,2.4286999702453613
2022-09-16,2.4156999588012695
2022-09-19,2.464099884033203
2022-09-20,2.4477999210357666
2022-09-21,2.4865000247955322
2022-09-22,2.515700101852417
2022-09-23,2.382999897003174
2022-09-26,2.384200096130371
2022-09-27,2.4930999279022217
2022-09-28,2.577899932861328
2022-09-29,2.5076000690460205
2022-09-30,2.472599983215332
2022-10-03,2.5129001140594482
2022-10-04,2.683000087738037
2022-10-05,2.6684999465942383
2022-10-06,2.6814000606536865
2022-10-07,2.734600067138672
2022-10-10,2.62280011177063
2022-10-11,2.6273000240325928
2022-10-12,2.6303000450134277
2022-10-13,2.703399896621704
2022-10-14,2.6308999061584473
2022-10-17,2.593100070953369
2022-10-18,2.550600051879883
2022-10-19,2.6521999835968018
2022-10-20,2.6477999687194824
2022-10-21,2.6619999408721924
2022-10-24,2.7302000522613525
2022-10-25,2.9159998893737793
2022-10-26,2.899399995803833
2022-10-27,3.0116000175476074
2022-10-28,2.906599998474121
2022-10-31,2.810699939727783
2022-11-01,2.5945000648498535
2022-11-02,2.697200059890747
2022-11-03,2.6939001083374023
2022-11-04,2.734800100326538
2022-11-07,2.65310001373291
2022-11-08,2.636699914932251
2022-11-09,2.544600009918213
2022-11-10,2.5662999153137207
2022-11-11,2.609600067138672
2022-11-14,2.5285000801086426
2022-11-15,2.5160999298095703
2022-11-16,2.507999897003174
2022-11-17,2.454699993133545
2022-11-18,2.420799970626831
2022-11-21,2.4370999336242676
2022-11-22,2.5404999256134033
2022-11-23,2.474400043487549
2022-11-25,2.328200101852417
2022-11-28,2.3306000232696533
2022-11-29,2.3320999145507812
2022-11-30,2.4184999465942383
2022-12-01,2.3420000076293945
2022-12-02,2.280400037765503
2022-12-05,2.201900005340576
2022-12-06,2.1491000652313232
2022-12-07,2.077199935913086
2022-12-08,2.049099922180176
2022-12-09,2.0560998916625977
2022-12-12,2.0810000896453857
2022-12-13,2.160900115966797
2022-12-14,2.2444000244140625
2022-12-15,2.166800022125244
2022-12-16,2.1322999000549316
2022-12-19,2.1775999069213867
2022-12-20,2.2228000164031982
2022-12-21,2.2558000087738037
2022-12-22,2.248800039291382
2022-12-23,2.3835999965667725
2022-12-27,2.3601999282836914
2022-12-28,2.3629000186920166
2022-12-29,2.370699882507324
2022-12-30,2.4595000743865967
2023-01-03,2.3612000942230225
2023-01-04,2.259200096130371
2023-01-05,2.2671000957489014
2023-01-06,2.2446000576019287
2023-01-09,2.2929000854492188
2023-01-10,2.327699899673462
2023-01-11,2.434499979019165
2023-01-12,2.4753000736236572
2023-01-13,2.5327999591827393
2023-01-17,2.545099973678589
2023-01-18,2.5234999656677246
2023-01-19,2.5968000888824463
2023-01-20,2.645400047302246
2023-01-23,2.696500062942505
2023-01-24,2.648699998855591
2023-01-25,2.593400001525879
2023-01-26,2.6120998859405518
2023-01-27,2.588599920272827
2023-01-30,2.4988999366760254
2023-01-31,2.5434999465942383
2023-02-01,2.4537999629974365
2023-02-02,2.4523000717163086
2023-02-03,2.321000099182129
2023-02-06,2.3733999729156494
2023-02-07,2.4567999839782715
2023-02-08,2.4628000259399414
2023-02-09,2.447499990463257
2023-02-10,2.503700017929077
2023-02-13,2.531100034713745
2023-02-14,2.4885001182556152
2023-02-15,2.49780011177063
2023-02-16,2.435499906539917
2023-02-17,2.4082000255584717
2023-02-21,2.415600061416626
2023-02-22,2.337599992752075
2023-02-23,2.379499912261963
2023-02-24,2.3587000370025635
2023-02-27,2.368299961090088
2023-02-28,2.434299945831299
2023-03-01,2.674799919128418
2023-03-02,2.7002999782562256
2023-03-03,2.7504000663757324
2023-03-06,2.7964999675750732
2023-03-07,2.700700044631958
2023-03-08,2.6888999938964844
2023-03-09,2.60509991645813
2023-03-10,2.6458001136779785
2023-03-13,2.591399908065796
2023-03-14,2.552999973297119
2023-03-15,2.4384000301361084
2023-03-16,2.503499984741211
2023-03-17,2.501499891281128
2023-03-20,2.5360000133514404
2023-03-21,2.5388998985290527
2023-03-22,2.5931999683380127
2023-03-23,2.6059000492095947
2023-03-24,2.5885000228881836
2023-03-27,2.6842000484466553
2023-03-28,2.712100028991699
2023-03-29,2.668100118637085
2023-03-30,2.661400079727173
2023-03-31,2.700500011444092
2023-04-03,2.757499933242798
2023-04-04,2.7370998859405518
2023-04-05,2.8201000690460205
2023-04-06,2.8132998943328857
2023-04-10,2.8078999519348145
2023-04-11,2.8652000427246094
2023-04-12,2.8726999759674072
2023-04-13,2.831700086593628
2023-04-14,2.835900068283081
2023-04-17,2.7739999294281006
2023-04-18,2.7509000301361084
2023-04-19,2.6454999446868896
2023-04-20,2.586400032043457
2023-04-21,2.601599931716919
2023-04-24,2.6317999362945557
2023-04-25,2.588599920272827
2023-04-26,2.5494000911712646
2023-04-27,2.5327999591827393
2023-04-28,2.578000068664551
2023-05-01,2.5504000186920166
2023-05-02,2.435699939727783
2023-05-03,2.3220999240875244
2023-05-04,2.325900077819824
2023-05-05,2.378999948501587
2023-05-08,2.4616000652313232
2023-05-09,2.4798998832702637
2023-05-10,2.4948999881744385
2023-05-11,2.45770001411438
2023-05-12,2.4302000999450684
2023-05-15,2.4719998836517334
2023-05-16,2.479099988937378
2023-05-17,2.569200038909912
2023-05-18,2.5683000087738037
2023-05-19,2.5761001110076904
2023-05-22,2.648900032043457
2023-05-23,2.6621999740600586
2023-05-24,2.7211999893188477
2023-05-25,2.6735000610351562
2023-05-26,2.703399896621704
2023-05-30,2.595900058746338
2023-05-31,2.5599000453948975
2023-06-01,2.436199903488159
2023-06-02,2.500699996948242
2023-06-05,2.524399995803833
2023-06-06,2.564300060272217
2023-06-07,2.641200065612793
2023-06-08,2.6126999855041504
2023-06-09,2.5931999683380127
2023-06-12,2.482599973678589
2023-06-13,2.5578999519348145
2023-06-14,2.5546000003814697
2023-06-15,2.641700029373169
2023-06-16,2.680500030517578
2023-06-20,2.6092000007629395
2023-06-21,2.6240999698638916
2023-06-22,2.550100088119507
2023-06-23,2.517199993133545
2023-06-26,2.5374999046325684
2023-06-27,2.5167999267578125
2023-06-28,2.6033999919891357
2023-06-29,2.6177000999450684
2023-06-30,2.634000062942505
2023-07-03,2.462399959564209
2023-07-05,2.5183000564575195
2023-07-06,2.543800115585327
2023-07-07,2.5892999172210693
2023-07-10,2.5696001052856445
2023-07-11,2.6226999759674072
2023-07-12,2.6670000553131104
2023-07-13,2.6786000728607178
2023-07-14,2.643699884414673
2023-07-17,2.631700038909912
2023-07-18,2.6944000720977783
2023-07-19,2.7204999923706055
2023-07-20,2.7432000637054443
2023-07-21,2.801800012588501
2023-07-24,2.8951001167297363
2023-07-25,2.853300094604492
2023-07-26,2.9072000980377197
2023-07-27,2.950500011444092
2023-07-28,2.9558000564575195
2023-07-31,2.928999900817871
2023-08-01,2.872999906539917
2023-08-02,2.7757999897003174
2023-08-03,2.764699935913086
2023-08-04,2.783099889755249
2023-08-07,2.8043999671936035
2023-08-08,2.845099925994873
2023-08-09,2.9284000396728516
2023-08-10,2.9047000408172607
2023-08-11,2.964900016784668
2023-08-14,2.9061999320983887
2023-08-15,2.847599983215332
2023-08-16,2.8671000003814697
2023-08-17,2.821700096130371
2023-08-18,2.823199987411499
2023-08-21,2.772599935531616
2023-08-22,2.789099931716919
2023-08-23,2.7688000202178955
2023-08-24,2.7799999713897705
2023-08-25,2.8763999938964844
2023-08-28,2.7957000732421875
2023-08-29,2.7904999256134033
2023-08-30,2.8092000484466553
2023-08-31,2.766400098800659
2023-09-01,2.591200113296509
2023-09-05,2.5810000896453857
2023-09-06,2.6013998985290527
2023-09-07,2.622999906539917
2023-09-08,2.653700113296509
2023-09-11,2.7186999320983887
2023-09-12,2.7279000282287598
2023-09-13,2.7383999824523926
2023-09-14,2.7427000999450684
2023-09-15,2.7081000804901123
2023-09-18,2.6979000568389893
2023-09-19,2.658099889755249
2023-09-20,2.6191999912261963
2023-09-21,2.6198999881744385
2023-09-22,2.561800003051758
2023-09-25,2.5439000129699707
2023-09-26,2.5622000694274902
2023-09-27,2.598599910736084
2023-09-28,2.5053000450134277
2023-09-29,2.4398999214172363
2023-10-02,2.4121999740600586
2023-10-03,2.360100030899048
2023-10-04,2.197999954223633
2023-10-05,2.188999891281128
2023-10-06,2.192199945449829
2023-10-09,2.238100051879883
2023-10-10,2.2583999633789062
2023-10-11,2.210099935531616
2023-10-12,2.1649999618530273
2023-10-13,2.2653000354766846
2023-10-16,2.2730000019073486
2023-10-17,2.2844998836517334
2023-10-18,2.3534998893737793
2023-10-19,2.3617000579833984
2023-10-20,2.3736000061035156
2023-10-23,2.3285000324249268
2023-10-24,2.2676000595092773
2023-10-25,2.2841999530792236
2023-10-26,2.2560999393463135
2023-10-27,2.3125
2023-10-30,2.2200000286102295
2023-10-31,2.2227001190185547
2023-11-01,2.185499906539917
2023-11-02,2.246000051498413
2023-11-03,2.2009999752044678
2023-11-06,2.2358999252319336
2023-11-07,2.1677000522613525
2023-11-08,2.128499984741211
2023-11-09,2.160799980163574
2023-11-10,2.189500093460083
2023-11-13,2.2358999252319336
2023-11-14,2.2228000164031982
2023-11-15,2.2018001079559326
2023-11-16,2.101099967956543
2023-11-17,2.184499979019165
2023-11-20,2.2260000705718994
2023-11-21,2.233799934387207
2023-11-22,2.2323999404907227
2023-11-23,2.214400053024292
2023-11-24,2.16510009765625
2023-11-27,2.1798999309539795
2023-11-28,2.2300000190734863
2023-11-29,2.283600091934204
2023-11-30,2.1998000144958496
2023-12-01,2.1210999488830566
2023-12-04,2.134200096130371
2023-12-05,2.110300064086914
2023-12-06,2.0302000045776367
2023-12-07,2.001199960708618
2023-12-08,2.049799919128418
2023-12-11,2.043100118637085
2023-12-12,1.979699969291687
2023-12-13,2.024899959564209
2023-12-14,2.118799924850464
2023-12-15,2.13700008392334
2023-12-18,2.1589999198913574
2023-12-19,2.2007999420166016
2023-12-20,2.200700044631958
2023-12-21,2.1584999561309814
2023-12-22,2.1301000118255615
2023-12-26,2.1582999229431152
2023-12-27,2.1549999713897705
2023-12-28,2.085200071334839
2023-12-29,2.10260009765625
2024-01-02,2.094899892807007
2024-01-03,2.158099889755249
2024-01-04,2.110100030899048
2024-01-05,2.1054999828338623
2024-01-08,2.0278000831604004
2024-01-09,2.0768001079559326
2024-01-10,2.0673000812530518
2024-01-11,2.114300012588501
2024-01-12,2.120300054550171
2024-01-16,2.1219000816345215
2024-01-17,2.1354000568389893
2024-01-18,2.183500051498413
2024-01-19,2.1628000736236572
2024-01-22,2.237799882888794
2024-01-23,2.210099935531616
2024-01-24,2.2095000743865967
2024-01-25,2.264400005340576
2024-01-26,2.294100046157837
2024-01-29,2.2284998893737793
2024-01-30,2.260699987411499
2024-01-31,2.183300018310547
2024-02-01,2.1947999000549316
2024-02-02,2.1475000381469727
2024-02-05,2.209199905395508
2024-02-06,2.2172999382019043
2024-02-07,2.263000011444092
2024-02-08,2.3420000076293945
2024-02-09,2.3394999504089355
2024-02-12,2.367300033569336
2024-02-13,2.3945999145507812
2024-02-14,2.3169000148773193
2024-02-15,2.3183000087738037
2024-02-16,2.3359999656677246
2024-02-20,2.277400016784668
2024-02-21,2.2860000133514404
2024-02-22,2.334700107574463
2024-02-23,2.276700019836426
2024-02-26,2.3055999279022217
2024-02-27,2.344399929046631
2024-02-28,2.2709999084472656
2024-02-29,2.30430006980896
2024-03-01,2.6143999099731445
2024-03-04,2.585700035095215
2024-03-05,2.5327999591827393
2024-03-06,2.5539000034332275
2024-03-07,2.554800033569336
2024-03-08,2.5271999835968018
2024-03-11,2.5804998874664307
2024-03-12,2.586400032043457
2024-03-13,2.6614999771118164
2024-03-14,2.7032999992370605
2024-03-15,2.7207999229431152
2024-03-18,2.7572999000549316
2024-03-19,2.762200117111206
2024-03-20,2.7332000732421875
2024-03-21,2.727099895477295
2024-03-22,2.739799976348877
2024-03-25,2.7483999729156494
2024-03-26,2.7005999088287354
2024-03-27,2.6847000122070312
2024-03-28,2.7611000537872314
2024-04-01,2.7100000381469727
2024-04-02,2.7588999271392822
2024-04-03,2.7609000205993652
2024-04-04,2.7941999435424805
2024-04-05,2.788599967956543
2024-04-08,2.7486000061035156
2024-04-09,2.7555999755859375
2024-04-10,2.781599998474121
2024-04-11,2.7741000652313232
2024-04-12,2.8029000759124756
2024-04-15,2.783900022506714
2024-04-16,2.8222999572753906
2024-04-17,2.7286999225616455
2024-04-18,2.71370005607605
2024-04-19,2.7102999687194824
2024-04-22,2.6854000091552734
2024-04-23,2.7253000736236572
2024-04-24,2.734299898147583
2024-04-25,2.75819993019104
2024-04-26,2.7646000385284424
2024-04-29,2.748699903488159
2024-04-30,2.7107999324798584
2024-05-01,2.577399969100952
2024-05-02,2.5964999198913574
2024-05-03,2.5550999641418457
2024-05-06,2.588200092315674
2024-05-07,2.5434000492095947
2024-05-08,2.5318000316619873
2024-05-09,2.541800022125244
2024-05-10,2.4997000694274902
2024-05-13,2.510499954223633
2024-05-14,2.4595999717712402
2024-05-15,2.496799945831299
2024-05-16,2.5378000736236572
2024-05-17,2.574199914932251
2024-05-20,2.539900064468384
2024-05-21,2.509999990463257
2024-05-22,2.4677999019622803
2024-05-23,2.469399929046631
2024-05-24,2.4842000007629395
2024-05-28,2.509000062942505
2024-05-29,2.464400053024292
2024-05-30,2.404599905014038
2024-05-31,2.4260001182556152
2024-06-03,2.335599899291992
2024-06-04,2.3494999408721924
2024-06-05,2.353600025177002
2024-06-06,2.3975000381469727
2024-06-07,2.3826000690460205
2024-06-10,2.410900115966797
2024-06-11,2.408900022506714
2024-06-12,2.394399881362915
2024-06-13,2.415600061416626
2024-06-14,2.399600028991699
2024-06-17,2.446899890899658
2024-06-18,2.4832000732421875
2024-06-20,2.5007998943328857
2024-06-21,2.513700008392334
2024-06-24,2.5114998817443848
2024-06-25,2.514699935913086
2024-06-26,2.544600009918213
2024-06-27,2.545599937438965
2024-06-28,2.529099941253662
2024-07-01,2.5782999992370605
2024-07-02,2.5734000205993652
2024-07-03,2.601300001144409
2024-07-05,2.5590999126434326
2024-07-08,2.537899971008301
2024-07-09,2.527400016784668
2024-07-10,2.5034000873565674
2024-07-11,2.5178000926971436
2024-07-12,2.5153000354766846
2024-07-15,2.4916000366210938
2024-07-16,2.4774999618530273
2024-07-17,2.501300096511841
2024-07-18,2.516400098800659
2024-07-19,2.4504001140594482
2024-07-22,2.470599889755249
2024-07-23,2.414099931716919
2024-07-24,2.4514999389648438
2024-07-25,2.467600107192993
2024-07-26,2.4605000019073486
2024-07-29,2.415299892425537
2024-07-30,2.3870999813079834
2024-07-31,2.4820001125335693
2024-08-01,2.3980000019073486
2024-08-02,2.3176000118255615
2024-08-05,2.3336000442504883
2024-08-06,2.326200008392334
2024-08-07,2.357300043106079
2024-08-08,2.399199962615967
2024-08-09,2.3903000354766846
2024-08-12,2.4428999423980713
2024-08-13,2.3747000694274902
2024-08-14,2.3210999965667725
2024-08-15,2.3580000400543213
2024-08-16,2.3101999759674072
2024-08-19,2.2637999057769775
2024-08-20,2.2562999725341797
2024-08-21,2.2049999237060547
2024-08-22,2.2437000274658203
2024-08-23,2.285099983215332
2024-08-26,2.279900074005127
2024-08-27,2.2469000816345215
2024-08-28,2.2147998809814453
2024-08-29,2.2476999759674072
2024-08-30,2.211699962615967
2024-09-03,1.9776999950408936
2024-09-04,1.9617999792099
2024-09-05,1.9257999658584595
2024-09-06,1.8960000276565552
2024-09-09,1.9204000234603882
2024-09-10,1.8700000047683716
2024-09-11,1.8971999883651733
2024-09-12,1.9270000457763672
2024-09-13,1.9301999807357788
2024-09-16,1.9681999683380127
2024-09-17,2.0018999576568604
2024-09-18,2.010699987411499
2024-09-19,2.059999942779541
2024-09-20,2.036400079727173
2024-09-23,1.9902000427246094
2024-09-24,2.0297000408172607
2024-09-25,1.999899983406067
2024-09-26,1.961300015449524
2024-09-27,1.9529999494552612
2024-09-30,1.9621000289916992
2024-10-01,1.966599941253662
2024-10-02,1.9859000444412231
2024-10-03,2.092600107192993
2024-10-04,2.0957999229431152
2024-10-07,2.1538000106811523
2024-10-08,2.0680999755859375
2024-10-09,2.0664000511169434
2024-10-10,2.150899887084961
2024-10-11,2.151599884033203
2024-10-14,2.108599901199341
2024-10-15,2.0376999378204346
2024-10-16,2.040299892425537
2024-10-17,2.046799898147583
2024-10-18,2.002000093460083
2024-10-21,2.014699935913086
2024-10-22,2.071500062942505
2024-10-23,2.0413999557495117
2024-10-24,2.0276999473571777
2024-10-25,2.0785000324249268
2024-10-28,1.9664000272750854
2024-10-29,1.951799988746643
2024-10-30,1.9957000017166138
2024-10-31,2.003499984741211
2024-11-01,1.9665000438690186
2024-11-04,2.019200086593628
2024-11-05,2.044600009918213
2024-11-06,2.035399913787842
2024-11-07,2.0536000728607178
2024-11-08,2.012500047683716
2024-11-11,1.9570000171661377
2024-11-12,1.9643000364303589
2024-11-13,1.9651000499725342
2024-11-14,1.9816999435424805
2024-11-15,1.9493000507354736
2024-11-18,2.0183000564575195
2024-11-19,2.0376999378204346
2024-11-20,2.045799970626831
2024-11-21,2.0594000816345215
2024-11-22,2.0613999366760254
2024-11-25,2.000499963760376
2024-11-26,1.9917999505996704
2024-11-27,1.9733999967575073
2024-11-29,1.9436999559402466
2024-12-02,1.917199969291687
2024-12-03,1.962399959564209
2024-12-04,1.9391000270843506
2024-12-05,1.9325000047683716
2024-12-06,1.9062000513076782
2024-12-09,1.9524999856948853
2024-12-10,1.9567999839782715
2024-12-11,1.98580002784729
2024-12-12,1.9884999990463257
2024-12-13,2.001800060272217
2024-12-16,1.9757000207901
2024-12-17,1.9438999891281128
2024-12-18,1.9428000450134277
2024-12-19,1.9227999448776245
2024-12-20,1.94159996509552
2024-12-23,1.9383000135421753
2024-12-24,1.958899974822998
2024-12-26,1.9457999467849731
2024-12-27,1.9581999778747559
2024-12-30,1.9763000011444092
