date,nav,daily_pnl,position,pos_size_bbl,roll_cost,action,crack,z_score
2021-03-10,1012685.18,-7955.98,-1,15000,0.0,hold,20.6282,1.8732
2021-03-11,1002974.05,-9711.12,-1,15000,0.0,hold,21.2756,1.9415
2021-03-12,990083.09,-12890.96,-1,15000,0.0,hold,22.135,2.053
2021-03-15,1009757.13,19674.04,-1,15000,0.0,hold,20.8234,1.3562
2021-03-16,1005737.11,-4020.02,-1,15000,0.0,hold,21.0914,1.3447
2021-03-17,1031045.06,25307.95,-1,15000,0.0,hold,19.4042,0.6212
2021-03-18,1030904.12,-140.94,-1,15000,0.0,hold,19.4136,0.5677
2021-03-19,1044623.11,13718.99,-1,15000,0.0,hold,18.499,0.1527
2021-03-22,1037301.6,-6534.01,0,0,0.0,exit,18.9346,0.2434
2021-03-23,1037301.6,0.0,0,0,0.0,hold,19.8238,0.5499
2021-03-24,1037301.6,0.0,0,0,0.0,hold,20.0704,0.591
2021-03-25,1037301.6,0.0,0,0,0.0,hold,19.6944,0.3533
2021-03-26,1037301.6,0.0,0,0,0.0,hold,19.4544,0.1499
2021-03-29,1037301.6,0.0,0,0,0.0,hold,19.6428,0.1254
2021-03-30,1037301.6,0.0,0,0,0.0,hold,20.1908,0.3998
2021-03-31,1037301.6,0.0,0,0,0.0,hold,20.3306,0.4221
2021-04-01,1037301.6,0.0,0,0,0.0,hold,20.8168,0.7025
2021-04-05,1037301.6,0.0,0,0,0.0,hold,21.0744,0.7626
2021-04-06,1037301.6,0.0,0,0,0.0,hold,20.8438,0.5156
2021-04-07,1037301.6,0.0,0,0,0.0,hold,20.191,-0.1081
2021-04-08,1037301.6,0.0,0,0,0.0,hold,20.5976,0.1656
2021-04-09,1037301.6,0.0,0,0,0.0,hold,20.9252,0.4044
2021-04-12,1037301.6,0.0,0,0,0.0,hold,20.772,0.092
2021-04-13,1037301.6,0.0,0,0,0.0,hold,20.5426,-0.209
2021-04-14,1037301.6,0.0,0,0,0.0,hold,20.304,-0.4891
2021-04-15,1037301.6,0.0,0,0,0.0,hold,20.575,-0.1901
2021-04-16,1037301.6,0.0,0,0,0.0,hold,20.527,-0.2979
2021-04-19,1037301.6,0.0,0,0,0.0,hold,20.361,-0.5718
2021-04-20,1037301.6,0.0,0,0,0.0,hold,20.3686,-0.5882
2021-04-21,1037301.6,0.0,0,0,0.0,hold,20.137,-0.8404
2021-04-22,1037301.6,0.0,0,0,0.0,hold,19.9128,-1.063
2021-04-23,1037301.6,0.0,0,0,0.0,hold,19.9686,-0.9682
2021-04-26,1037301.6,0.0,0,0,0.0,hold,19.7898,-1.3746
2021-04-27,1037301.6,0.0,0,0,0.0,hold,20.311,-0.4791
2021-04-28,1037301.6,0.0,0,0,0.0,hold,21.302,1.4823
2021-04-29,1037301.6,0.0,0,0,0.0,hold,21.2468,1.2623
2021-04-30,1037301.6,0.0,0,0,0.0,hold,21.2698,1.2049
2021-05-03,1037301.6,0.0,0,0,0.0,hold,21.6786,1.8711
2021-05-04,1037301.6,0.0,0,0,0.0,hold,22.5268,2.9695
2021-05-05,1035831.6,0.0,-1,28000,0.0,enter,22.6414,2.6437
2021-05-06,1044646.08,8814.49,-1,28000,0.0,hold,22.3266,1.9413
2021-05-07,1031346.1,-13299.98,-1,28000,0.0,hold,22.8016,2.2747
2021-05-10,1024458.08,-6888.02,-1,28000,0.0,hold,23.0476,2.2718
2021-05-11,1019602.89,-4855.18,-1,28000,0.0,hold,23.221,2.189
2021-05-12,1014562.91,-5039.98,-1,28000,0.0,hold,23.401,2.1106
2021-05-13,1029682.87,15119.96,-1,28000,0.0,hold,22.861,1.4471
2021-05-14,1034706.1,5023.23,-1,28000,0.0,hold,22.6816,1.1998
2021-05-17,1025566.82,-9139.27,-1,28000,0.0,hold,23.008,1.4199
2021-05-18,1003256.28,-22310.54,-1,28000,0.0,hold,23.8048,1.9344
2021-05-19,1009119.64,5863.35,-1,28000,0.0,hold,23.5954,1.6143
2021-05-20,1032141.25,23021.61,-1,28000,0.0,hold,22.7732,0.8861
2021-05-21,1048952.5,16811.25,-1,28000,0.0,hold,22.1728,0.3776
2021-05-24,1056980.04,9497.55,0,0,0.0,exit,21.8336,0.1011
2021-05-25,1056980.04,0.0,0,0,0.0,hold,21.71,-0.0181
2021-05-26,1056980.04,0.0,0,0,0.0,hold,22.6256,0.6972
2021-05-27,1056980.04,0.0,0,0,0.0,hold,22.19,0.3054
2021-05-28,1056980.04,0.0,0,0,0.0,hold,22.2286,0.3089
2021-06-01,1056980.04,0.0,0,0,0.0,hold,22.0522,0.1624
2021-06-02,1056980.04,0.0,0,0,0.0,hold,22.1042,0.1763
2021-06-03,1056980.04,0.0,0,0,0.0,hold,22.2642,0.2854
2021-06-04,1056980.04,0.0,0,0,0.0,hold,21.9806,-0.0432
2021-06-07,1056980.04,0.0,0,0,0.0,hold,21.7952,-0.2722
2021-06-08,1056980.04,0.0,0,0,0.0,hold,21.972,-0.1621
2021-06-09,1056980.04,0.0,0,0,0.0,hold,21.523,-0.929
2021-06-10,1056980.04,0.0,0,0,0.0,hold,21.6592,-0.7475
2021-06-11,1056980.04,0.0,0,0,0.0,hold,19.9906,-2.9829
2021-06-14,1056035.04,0.0,1,18000,0.0,enter,19.476,-3.0488
2021-06-15,1033538.55,-22496.5,1,18000,0.0,hold,18.2262,-3.4255
2021-06-16,1023548.53,-9990.01,1,18000,0.0,hold,17.6712,-3.0844
2021-06-17,1023217.46,-331.07,1,18000,0.0,hold,17.6528,-2.591
2021-06-18,1036256.56,13039.1,1,18000,0.0,hold,18.3772,-1.8764
2021-06-21,1022778.09,-13478.47,1,18000,0.0,hold,17.6284,-2.0444
2021-06-22,1053486.2,30708.11,1,18000,0.0,hold,19.3344,-0.957
2021-06-23,1076713.39,23227.19,1,18000,0.0,hold,20.6248,-0.1486
2021-06-24,1079595.17,3826.78,0,0,0.0,exit,20.8374,0.0333
2021-06-25,1079595.17,0.0,0,0,0.0,hold,19.4294,-0.7517
2021-06-28,1079595.17,0.0,0,0,0.0,hold,18.8096,-1.0027
2021-06-29,1079595.17,0.0,0,0,0.0,hold,19.4186,-0.5668
2021-06-30,1079595.17,0.0,0,0,0.0,hold,19.175,-0.6451
2021-07-01,1079595.17,0.0,0,0,0.0,hold,18.4496,-1.0278
2021-07-02,1079595.17,0.0,0,0,0.0,hold,19.7418,-0.1102
2021-07-06,1079595.17,0.0,0,0,0.0,hold,18.4882,-0.8076
2021-07-07,1079595.17,0.0,0,0,0.0,hold,18.8154,-0.5193
2021-07-08,1079595.17,0.0,0,0,0.0,hold,19.8912,0.2599
2021-07-09,1079595.17,0.0,0,0,0.0,hold,19.7888,0.2632
2021-07-12,1079595.17,0.0,0,0,0.0,hold,19.7588,0.3598
2021-07-13,1079595.17,0.0,0,0,0.0,hold,20.244,0.7748
2021-07-14,1079595.17,0.0,0,0,0.0,hold,21.097,1.4182
2021-07-15,1079595.17,0.0,0,0,0.0,hold,20.9348,1.3214
2021-07-16,1079595.17,0.0,0,0,0.0,hold,20.877,1.3152
2021-07-19,1079595.17,0.0,0,0,0.0,hold,20.464,1.107
2021-07-20,1079595.17,0.0,0,0,0.0,hold,20.4398,1.1184
2021-07-21,1079595.17,0.0,0,0,0.0,hold,20.9856,1.5208
2021-07-22,1079595.17,0.0,0,0,0.0,hold,21.596,1.8627
2021-07-23,1079595.17,0.0,0,0,0.0,hold,21.961,1.9829
2021-07-26,1079595.17,0.0,0,0,0.0,hold,22.8364,2.2931
2021-07-27,1078702.67,0.0,-1,17000,0.0,enter,23.1594,2.2008
2021-07-28,1091211.31,12508.64,-1,17000,0.0,hold,22.4236,1.6832
2021-07-29,1083608.94,-7602.36,-1,17000,0.0,hold,22.8708,1.7992
2021-07-30,1079936.78,-3672.16,-1,17000,0.0,hold,23.0868,1.7999
2021-08-02,1092414.94,12818.16,-1,17000,340.0,hold,22.3328,1.3842
2021-08-03,1084608.34,-7806.59,-1,17000,0.0,hold,22.792,1.5591
2021-08-04,1065986.66,-18621.68,-1,17000,0.0,hold,23.8874,1.9501
2021-08-05,1053430.43,-12556.23,-1,17000,0.0,hold,24.626,2.0768
2021-08-06,1062436.96,9006.53,-1,17000,0.0,hold,24.0962,1.6884
2021-08-09,1052447.86,-9989.11,-1,17000,0.0,hold,24.6838,1.8247
2021-08-10,1058394.47,5946.61,-1,17000,0.0,hold,24.334,1.5746
2021-08-11,1052294.82,-6099.65,-1,17000,0.0,hold,24.6928,1.6082
2021-08-12,1062783.82,10489.0,-1,17000,0.0,hold,24.0758,1.287
2021-08-13,1064014.72,1230.9,-1,17000,0.0,hold,24.0034,1.2098
2021-08-16,1080878.61,16863.89,-1,17000,0.0,hold,23.0114,0.7911
2021-08-17,1088684.97,7806.36,-1,17000,0.0,hold,22.5522,0.5631
2021-08-18,1081541.6,-7143.37,-1,17000,0.0,hold,22.9724,0.7287
2021-08-19,1095386.39,13844.79,-1,17000,0.0,hold,22.158,0.3018
2021-08-20,1113234.68,18740.78,0,0,0.0,exit,21.0556,-0.3077
2021-08-23,1113234.68,0.0,0,0,0.0,hold,21.881,0.148
2021-08-24,1113234.68,0.0,0,0,0.0,hold,22.4576,0.4557
2021-08-25,1113234.68,0.0,0,0,0.0,hold,25.7172,2.2225
2021-08-26,1112657.18,0.0,-1,11000,0.0,enter,24.896,1.6507
2021-08-27,1117382.76,4725.59,-1,11000,0.0,hold,24.4664,1.3497
2021-08-30,1105905.35,-11477.41,-1,11000,0.0,hold,25.5098,1.9156
2021-08-31,1108798.39,2893.04,-1,11000,0.0,hold,25.2468,1.7099
2021-09-01,1162775.35,54196.96,-1,11000,220.0,hold,20.3198,-1.3633
2021-09-02,1155421.82,-6776.03,0,0,0.0,exit,20.9358,-1.002
2021-09-03,1155421.82,0.0,0,0,0.0,hold,21.2536,-0.8128
2021-09-07,1155421.82,0.0,0,0,0.0,hold,20.9924,-0.8824
2021-09-08,1155421.82,0.0,0,0,0.0,hold,20.3084,-1.2694
2021-09-09,1155421.82,0.0,0,0,0.0,hold,20.2434,-1.2672
2021-09-10,1155421.82,0.0,0,0,0.0,hold,20.636,-0.9666
2021-09-13,1155421.82,0.0,0,0,0.0,hold,20.2714,-1.0933
2021-09-14,1155421.82,0.0,0,0,0.0,hold,20.6254,-0.8456
2021-09-15,1155421.82,0.0,0,0,0.0,hold,20.049,-1.1519
2021-09-16,1155421.82,0.0,0,0,0.0,hold,19.4176,-1.4189
2021-09-17,1155421.82,0.0,0,0,0.0,hold,19.7538,-1.1141
2021-09-20,1155421.82,0.0,0,0,0.0,hold,19.1616,-1.3094
2021-09-21,1155421.82,0.0,0,0,0.0,hold,18.8188,-1.3823
2021-09-22,1155421.82,0.0,0,0,0.0,hold,18.2016,-1.5776
2021-09-23,1155421.82,0.0,0,0,0.0,hold,18.9894,-1.0514
2021-09-24,1155421.82,0.0,0,0,0.0,hold,19.0094,-0.9569
2021-09-27,1155421.82,0.0,0,0,0.0,hold,18.9576,-0.8745
2021-09-28,1155421.82,0.0,0,0,0.0,hold,18.4092,-1.0877
2021-09-29,1155421.82,0.0,0,0,0.0,hold,19.8954,-0.2459
2021-09-30,1155421.82,0.0,0,0,0.0,hold,20.8546,0.3013
2021-10-01,1155421.82,0.0,0,0,0.0,hold,20.4778,0.1123
2021-10-04,1155421.82,0.0,0,0,0.0,hold,21.1304,0.4806
2021-10-05,1155421.82,0.0,0,0,0.0,hold,22.0016,0.9252
2021-10-06,1155421.82,0.0,0,0,0.0,hold,21.3876,0.5985
2021-10-07,1155421.82,0.0,0,0,0.0,hold,21.4976,0.7767
2021-10-08,1155421.82,0.0,0,0,0.0,hold,21.5354,0.8961
2021-10-11,1155421.82,0.0,0,0,0.0,hold,21.2712,0.8508
2021-10-12,1155421.82,0.0,0,0,0.0,hold,21.2212,1.0185
2021-10-13,1155421.82,0.0,0,0,0.0,hold,22.2094,2.0076
2021-10-14,1154476.82,0.0,-1,18000,0.0,enter,22.7296,2.1574
2021-10-15,1142931.67,-11545.15,-1,18000,0.0,hold,23.371,2.305
2021-10-18,1151884.89,8953.22,-1,18000,0.0,hold,22.8736,1.8192
2021-10-19,1163941.17,12056.28,-1,18000,0.0,hold,22.2038,1.3111
2021-10-20,1155776.51,-8164.66,-1,18000,0.0,hold,22.6574,1.4756
2021-10-21,1156266.08,489.58,-1,18000,0.0,hold,22.6302,1.3609
2021-10-22,1180508.48,24242.4,-1,18000,0.0,hold,21.2834,0.5537
2021-10-25,1156820.46,-23688.03,-1,18000,0.0,hold,22.5994,1.2436
2021-10-26,1169362.87,12542.41,-1,18000,0.0,hold,21.9026,0.8058
2021-10-27,1183111.21,13748.34,-1,18000,0.0,hold,21.1388,0.3471
2021-10-28,1191846.61,9680.4,0,0,0.0,exit,20.601,0.0075
2021-10-29,1191846.61,0.0,0,0,0.0,hold,20.3156,-0.1857
2021-11-01,1191846.61,0.0,0,0,0.0,hold,18.4538,-1.2828
2021-11-02,1191846.61,0.0,0,0,0.0,hold,19.8076,-0.5324
2021-11-03,1191846.61,0.0,0,0,0.0,hold,18.701,-1.3021
2021-11-04,1191846.61,0.0,0,0,0.0,hold,19.0752,-1.1048
2021-11-05,1191846.61,0.0,0,0,0.0,hold,18.0936,-1.743
2021-11-08,1191846.61,0.0,0,0,0.0,hold,17.631,-1.9781
2021-11-09,1191846.61,0.0,0,0,0.0,hold,17.469,-2.0494
2021-11-10,1191111.61,0.0,1,14000,0.0,enter,17.311,-1.9835
2021-11-11,1194706.82,3595.21,1,14000,0.0,hold,17.5678,-1.6851
2021-11-12,1194891.55,184.73,1,14000,0.0,hold,17.581,-1.5646
2021-11-15,1199354.77,4463.22,1,14000,0.0,hold,17.8998,-1.3047
2021-11-16,1215656.34,16301.57,1,14000,0.0,hold,19.0642,-0.6481
2021-11-17,1209017.5,-6638.84,1,14000,0.0,hold,18.59,-0.85
2021-11-18,1209247.18,229.68,1,14000,0.0,hold,18.6064,-0.795
2021-11-19,1199928.79,-9318.38,1,14000,0.0,hold,17.9408,-1.0705
2021-11-22,1216034.4,16105.6,1,14000,0.0,hold,19.0912,-0.464
2021-11-23,1232527.73,17228.34,0,0,0.0,exit,20.3218,0.1711
2021-11-24,1232527.73,0.0,0,0,0.0,hold,19.9236,-0.0027
2021-11-26,1232527.73,0.0,0,0,0.0,hold,17.9962,-0.9592
2021-11-29,1232527.73,0.0,0,0,0.0,hold,18.3382,-0.7502
2021-11-30,1232527.73,0.0,0,0,0.0,hold,18.156,-0.8108
2021-12-01,1232527.73,0.0,0,0,0.0,hold,18.1402,-0.776
2021-12-02,1232527.73,0.0,0,0,0.0,hold,18.0432,-0.8007
2021-12-03,1232527.73,0.0,0,0,0.0,hold,17.7988,-0.9367
2021-12-06,1232527.73,0.0,0,0,0.0,hold,18.1192,-0.6983
2021-12-07,1232527.73,0.0,0,0,0.0,hold,17.8944,-0.8697
2021-12-08,1232527.73,0.0,0,0,0.0,hold,19.4562,0.5747
2021-12-09,1232527.73,0.0,0,0,0.0,hold,20.1594,1.3841
2021-12-10,1232527.73,0.0,0,0,0.0,hold,19.694,0.9816
2021-12-13,1232527.73,0.0,0,0,0.0,hold,19.2312,0.4702
2021-12-14,1232527.73,0.0,0,0,0.0,hold,19.43,0.6544
2021-12-15,1232527.73,0.0,0,0,0.0,hold,19.7856,1.101
2021-12-16,1232527.73,0.0,0,0,0.0,hold,20.3266,1.6141
2021-12-17,1232527.73,0.0,0,0,0.0,hold,19.6262,0.753
2021-12-20,1232527.73,0.0,0,0,0.0,hold,20.712,1.7585
2021-12-21,1232527.73,0.0,0,0,0.0,hold,20.7508,1.6262
2021-12-22,1232527.73,0.0,0,0,0.0,hold,20.2532,0.9895
2021-12-23,1232527.73,0.0,0,0,0.0,hold,20.6204,1.2792
2021-12-27,1232527.73,0.0,0,0,0.0,hold,19.9282,0.3271
2021-12-28,1232527.73,0.0,0,0,0.0,hold,20.1384,0.4811
2021-12-29,1232527.73,0.0,0,0,0.0,hold,20.3368,0.6265
2021-12-30,1232527.73,0.0,0,0,0.0,hold,20.863,1.1559
2021-12-31,1232527.73,0.0,0,0,0.0,hold,19.8094,-0.1358
2022-01-03,1232527.73,0.0,0,0,0.0,hold,20.1056,-1.24
2022-01-04,1232527.73,0.0,0,0,0.0,hold,20.4794,-0.8557
2022-01-05,1232527.73,0.0,0,0,0.0,hold,20.5742,-0.733
2022-01-06,1232527.73,0.0,0,0,0.0,hold,19.7482,-1.597
2022-01-07,1232527.73,0.0,0,0,0.0,hold,20.2144,-1.0152
2022-01-10,1232527.73,0.0,0,0,0.0,hold,20.3076,-0.9874
2022-01-11,1232527.73,0.0,0,0,0.0,hold,20.6776,-0.59
2022-01-12,1232527.73,0.0,0,0,0.0,hold,20.6212,-0.6957
2022-01-13,1232527.73,0.0,0,0,0.0,hold,21.1538,-0.1321
2022-01-14,1232527.73,0.0,0,0,0.0,hold,20.7922,-0.6214
2022-01-18,1232527.73,0.0,0,0,0.0,hold,20.0964,-1.5805
2022-01-19,1232527.73,0.0,0,0,0.0,hold,19.5282,-2.1252
2022-01-20,1231267.73,0.0,1,24000,0.0,enter,19.4468,-2.106
2022-01-21,1266720.66,35452.93,1,24000,0.0,hold,20.924,-0.5141
2022-01-24,1259367.09,-7353.57,1,24000,0.0,hold,20.6176,-0.8756
2022-01-25,1259746.36,379.27,1,24000,0.0,hold,20.6334,-0.8343
2022-01-26,1285517.55,25771.19,1,24000,0.0,hold,21.7072,0.2914
2022-01-27,1317708.62,33451.07,0,0,0.0,exit,23.101,1.6389
2022-01-28,1317708.62,0.0,0,0,0.0,hold,23.3614,1.7458
2022-01-31,1317708.62,0.0,0,0,0.0,hold,21.9992,0.3494
2022-02-01,1317708.62,0.0,0,0,0.0,hold,22.2824,0.5921
2022-02-02,1317708.62,0.0,0,0,0.0,hold,23.5006,1.7273
2022-02-03,1317708.62,0.0,0,0,0.0,hold,23.4786,1.6383
2022-02-04,1317708.62,0.0,0,0,0.0,hold,22.9394,1.0702
2022-02-07,1317708.62,0.0,0,0,0.0,hold,23.844,1.7528
2022-02-08,1317708.62,0.0,0,0,0.0,hold,23.2392,1.112
2022-02-09,1317708.62,0.0,0,0,0.0,hold,24.1838,1.782
2022-02-10,1317708.62,0.0,0,0,0.0,hold,24.332,1.7405
2022-02-11,1317708.62,0.0,0,0,0.0,hold,24.3334,1.6247
2022-02-14,1317708.62,0.0,0,0,0.0,hold,23.8284,1.0825
2022-02-15,1317708.62,0.0,0,0,0.0,hold,22.6978,0.1565
2022-02-16,1317708.62,0.0,0,0,0.0,hold,21.3038,-0.9327
2022-02-17,1317708.62,0.0,0,0,0.0,hold,21.4076,-0.8625
2022-02-18,1317708.62,0.0,0,0,0.0,hold,22.6198,-0.007
2022-02-22,1317708.62,0.0,0,0,0.0,hold,23.0156,0.1521
2022-02-23,1317708.62,0.0,0,0,0.0,hold,23.8172,0.7059
2022-02-24,1317708.62,0.0,0,0,0.0,hold,25.3346,1.7169
2022-02-25,1317708.62,0.0,0,0,0.0,hold,24.6674,1.1028
2022-02-28,1317708.62,0.0,0,0,0.0,hold,24.7836,1.0356
2022-03-01,1317708.62,0.0,0,0,0.0,hold,27.189,2.4074
2022-03-02,1317183.62,0.0,-1,10000,0.0,enter,30.9582,3.5803
2022-03-03,1293357.6,-23826.01,-1,10000,0.0,hold,33.3408,3.5422
2022-03-04,1262563.66,-30793.94,-1,10000,0.0,hold,36.4202,3.5167
2022-03-07,1271567.67,9004.01,-1,10000,0.0,hold,35.5198,2.6797
2022-03-08,1211415.56,-60152.11,-1,10000,0.0,hold,41.535,3.2737
2022-03-09,1306499.58,95084.01,-1,10000,0.0,hold,32.0266,1.1561
2022-03-10,1341621.62,35122.04,-1,10000,0.0,hold,28.5144,0.3731
2022-03-11,1313688.68,-27407.94,0,0,0.0,exit,31.2552,0.8903
2022-03-14,1313688.68,0.0,0,0,0.0,hold,31.5874,0.8807
2022-03-15,1313688.68,0.0,0,0,0.0,hold,29.9226,0.4865
2022-03-16,1313688.68,0.0,0,0,0.0,hold,32.0114,0.8571
2022-03-17,1313688.68,0.0,0,0,0.0,hold,35.9084,1.5297
2022-03-18,1313688.68,0.0,0,0,0.0,hold,36.3598,1.4869
2022-03-21,1313688.68,0.0,0,0,0.0,hold,35.4974,1.2091
2022-03-22,1313688.68,0.0,0,0,0.0,hold,35.5984,1.1401
2022-03-23,1313688.68,0.0,0,0,0.0,hold,38.9608,1.6228
2022-03-24,1313688.68,0.0,0,0,0.0,hold,40.7192,1.7609
2022-03-25,1313688.68,0.0,0,0,0.0,hold,40.8644,1.6306
2022-03-28,1313688.68,0.0,0,0,0.0,hold,37.134,0.9235
2022-03-29,1313688.68,0.0,0,0,0.0,hold,37.4778,0.9122
2022-03-30,1313688.68,0.0,0,0,0.0,hold,38.599,1.0275
2022-03-31,1313688.68,0.0,0,0,0.0,hold,40.7056,1.3051
2022-04-01,1313688.68,0.0,0,0,0.0,hold,36.964,0.5991
2022-04-04,1313688.68,0.0,0,0,0.0,hold,35.9122,0.3347
2022-04-05,1313688.68,0.0,0,0,0.0,hold,35.212,0.1323
2022-04-06,1313688.68,0.0,0,0,0.0,hold,35.8964,0.2085
2022-04-07,1313688.68,0.0,0,0,0.0,hold,34.8336,-0.0994
2022-04-08,1313688.68,0.0,0,0,0.0,hold,35.8712,0.0676
2022-04-11,1313688.68,0.0,0,0,0.0,hold,35.5446,-0.1355
2022-04-12,1313688.68,0.0,0,0,0.0,hold,36.208,-0.0268
2022-04-13,1313688.68,0.0,0,0,0.0,hold,39.964,1.0823
2022-04-14,1313688.68,0.0,0,0,0.0,hold,41.6964,1.4978
2022-04-18,1313688.68,0.0,0,0,0.0,hold,40.848,1.1462
2022-04-19,1313688.68,0.0,0,0,0.0,hold,42.4338,1.4972
2022-04-20,1313688.68,0.0,0,0,0.0,hold,44.8478,2.0964
2022-04-21,1313321.18,0.0,-1,7000,0.0,enter,44.302,1.768
2022-04-22,1304162.33,-9158.84,-1,7000,0.0,hold,45.6104,1.9904
2022-04-25,1277306.17,-26856.16,-1,7000,0.0,hold,49.447,2.6009
2022-04-26,1243076.16,-34230.01,-1,7000,0.0,hold,54.337,3.0733
2022-04-27,1202117.69,-40958.47,-1,7000,0.0,hold,60.1882,3.3539
2022-04-28,1171019.56,-31098.13,-1,7000,0.0,hold,64.6308,3.2154
2022-04-29,1207126.96,36107.4,-1,7000,0.0,hold,59.4726,2.1875
2022-05-02,1259425.38,52438.43,-1,7000,140.0,hold,51.9814,1.1358
2022-05-03,1253825.41,-5599.97,-1,7000,0.0,hold,52.7814,1.1518
2022-05-04,1250808.36,-3017.05,-1,7000,0.0,hold,53.2124,1.1234
2022-05-05,1267962.59,17154.23,-1,7000,0.0,hold,50.7618,0.7699
2022-05-06,1267399.73,-562.86,-1,7000,0.0,hold,50.8422,0.7352
2022-05-09,1255292.53,-12107.2,-1,7000,0.0,hold,52.5718,0.886
2022-05-10,1242125.56,-13166.97,-1,7000,0.0,hold,54.4528,1.0381
2022-05-11,1253689.57,11564.01,-1,7000,0.0,hold,52.8008,0.7841
2022-05-12,1239254.16,-14435.41,-1,7000,0.0,hold,54.863,0.9631
2022-05-13,1236718.75,-2535.4,-1,7000,0.0,hold,55.2252,0.942
2022-05-16,1251271.71,14552.96,-1,7000,0.0,hold,53.1462,0.642
2022-05-17,1265190.57,13918.86,-1,7000,0.0,hold,51.1578,0.3564
2022-05-18,1301346.24,36523.17,0,0,0.0,exit,45.9402,-0.3394
2022-05-19,1301346.24,0.0,0,0,0.0,hold,48.1656,-0.1089
2022-05-20,1301346.24,0.0,0,0,0.0,hold,46.5534,-0.3943
2022-05-23,1301346.24,0.0,0,0,0.0,hold,48.8088,-0.145
2022-05-24,1301346.24,0.0,0,0,0.0,hold,49.8832,-0.0569
2022-05-25,1301346.24,0.0,0,0,0.0,hold,51.0872,0.0663
2022-05-26,1301346.24,0.0,0,0,0.0,hold,50.0292,-0.1861
2022-05-27,1301346.24,0.0,0,0,0.0,hold,53.413,0.3938
2022-05-31,1301346.24,0.0,0,0,0.0,hold,56.8538,1.0144
2022-06-01,1301346.24,0.0,0,0,0.0,hold,56.751,0.9419
2022-06-02,1301346.24,0.0,0,0,0.0,hold,59.3928,1.4164
2022-06-03,1301346.24,0.0,0,0,0.0,hold,60.1158,1.4844
2022-06-06,1301346.24,0.0,0,0,0.0,hold,59.9454,1.3624
2022-06-07,1301346.24,0.0,0,0,0.0,hold,57.494,0.7645
2022-06-08,1301346.24,0.0,0,0,0.0,hold,56.5034,0.5294
2022-06-09,1301346.24,0.0,0,0,0.0,hold,59.8754,1.2939
2022-06-10,1301346.24,0.0,0,0,0.0,hold,57.2854,0.8615
2022-06-13,1301346.24,0.0,0,0,0.0,hold,52.026,-0.3944
2022-06-14,1301346.24,0.0,0,0,0.0,hold,54.4124,0.2071
2022-06-15,1301346.24,0.0,0,0,0.0,hold,57.3856,0.9281
2022-06-16,1301346.24,0.0,0,0,0.0,hold,57.1706,0.8333
2022-06-17,1301346.24,0.0,0,0,0.0,hold,57.4012,0.8368
2022-06-21,1301346.24,0.0,0,0,0.0,hold,56.6136,0.6039
2022-06-22,1301346.24,0.0,0,0,0.0,hold,62.8292,1.9479
2022-06-23,1301346.24,0.0,0,0,0.0,hold,61.8974,1.596
2022-06-24,1301346.24,0.0,0,0,0.0,hold,62.235,1.5401
2022-06-27,1301346.24,0.0,0,0,0.0,hold,57.0944,0.4252
2022-06-28,1301346.24,0.0,0,0,0.0,hold,57.2144,0.4383
2022-06-29,1301346.24,0.0,0,0,0.0,hold,53.8898,-0.2757
2022-06-30,1301346.24,0.0,0,0,0.0,hold,51.0092,-0.8888
2022-07-01,1301346.24,0.0,0,0,0.0,hold,49.973,-1.1961
2022-07-05,1301346.24,0.0,0,0,0.0,hold,44.1344,-2.3291
2022-07-06,1301136.24,0.0,1,4000,0.0,enter,39.8432,-2.8668
2022-07-07,1319666.62,18530.38,1,4000,0.0,hold,44.4758,-1.8748
2022-07-08,1314361.03,-5305.58,1,4000,0.0,hold,43.1494,-1.9589
2022-07-11,1324183.45,9822.42,1,4000,0.0,hold,45.605,-1.4466
2022-07-12,1329144.27,4960.81,1,4000,0.0,hold,46.8452,-1.2002
2022-07-13,1324028.24,-5116.03,1,4000,0.0,hold,45.5662,-1.3243
2022-07-14,1319931.45,-4096.79,1,4000,0.0,hold,44.542,-1.3766
2022-07-15,1318425.86,-1505.59,1,4000,0.0,hold,44.1656,-1.3296
2022-07-18,1301673.06,-16752.8,1,4000,0.0,hold,39.9774,-1.7724
2022-07-19,1298424.23,-3248.83,1,4000,0.0,hold,39.1652,-1.7242
2022-07-20,1301409.03,2984.8,1,4000,0.0,hold,39.9114,-1.4961
2022-07-21,1310164.24,8755.21,1,4000,0.0,hold,42.1002,-1.1157
2022-07-22,1317430.66,7266.42,1,4000,0.0,hold,43.9168,-0.8125
2022-07-25,1330677.05,13246.39,1,4000,0.0,hold,47.2284,-0.3116
2022-07-26,1338091.83,7624.78,0,0,0.0,exit,49.1346,-0.0114
2022-07-27,1338091.83,0.0,0,0,0.0,hold,50.7886,0.2266
2022-07-28,1338091.83,0.0,0,0,0.0,hold,52.197,0.4362
2022-07-29,1338091.83,0.0,0,0,0.0,hold,49.7926,0.1364
2022-08-01,1338091.83,0.0,0,0,0.0,hold,38.2168,-1.4029
2022-08-02,1338091.83,0.0,0,0,0.0,hold,38.4932,-1.2693
2022-08-03,1338091.83,0.0,0,0,0.0,hold,38.6888,-1.1572
2022-08-04,1338091.83,0.0,0,0,0.0,hold,36.3988,-1.4222
2022-08-05,1338091.83,0.0,0,0,0.0,hold,35.9694,-1.4363
2022-08-08,1338091.83,0.0,0,0,0.0,hold,34.561,-1.6226
